Class,ObsCount,amplitude,beyond1st,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,kurtosis,max_slope,median_absolute_deviation,median_buffer_range_percentage,pair_slope_trend,pair_slope_trend_last_30,percent_amplitude,percent_difference_flux_percentile,poly1_t1,poly2_t1,poly2_t2,poly3_t1,poly3_t2,poly3_t3,poly4_t1,poly4_t2,poly4_t3,poly4_t4,skew,small_kurtosis,std,stetson_j,stetson_k
AGN?,98,1.1048500000000008,0.37755102040816324,0.07651556909960637,0.15692561595820456,0.2588284170379584,0.4313454787074878,0.5675624615585441,-0.5657258440926283,8.1203256509905,0.4073326738858803,0.1326530612244898,0.47959183673469385,0.5,11.380350358153743,6.834856120797431,-0.0002555586583416856,-0.00020529962660991233,6.87252797412543e-08,-0.0003512515150257041,4.054006462063179e-07,2.3252850386577742e-10,-0.0005962817981729829,3.9365534517287534e-07,7.728999803291876e-10,2.587672119017547e-13,-0.08300110351553443,-3.095065789473684,0.5030576089498746,0.33694245493950253,0.74916632935395
SN,21,1.5694,0.23809523809523808,0.13919035996390314,0.2165578868589349,0.45060517211482043,0.5914429143357949,0.7737671720779272,0.12584627553078587,8.76313509367439,0.8261727891156444,0.09523809523809523,0.5238095238095238,0.36666666666666664,2.622429984166995,1.988133524568446,0.00028315656344077755,0.0007284855502623366,1.4580486278273123e-06,-0.002306062923316538,2.502560428495985e-06,1.9906315088736266e-09,0.00904084038570449,3.156605446852371e-05,-1.531399421067769e-08,-2.0512338670900715e-11,1.248912880690022,-3.508771929824561,1.0065345958381395,2.7161057988618786,0.9164982023397916
SN,29,1.1269500000000008,0.2413793103448276,0.24223336032166576,0.29842473004657105,0.4635565458637001,0.5799255495022749,0.8539240636371718,1.5947216540521008,7.519443547041222,0.3973859690844233,0.034482758620689655,0.4827586206896552,0.4666666666666667,3.851767712192573,2.7771015636186043,0.002395648302158846,0.002412014158551998,0.0002754452651350847,0.009924042239312326,0.0002682920001519133,-2.9960288387985793e-06,0.009575813992380545,9.34683154257005e-05,-2.809287872644669e-06,4.734318464476218e-08,1.0120444629672698,-3.3504273504273505,0.504699886022118,0.866533051884745,0.8399046953254068
SN,16,0.6503499999999995,0.3125,0.34844362074854135,0.40534613525589924,0.4652447291156202,0.5920239941684261,0.77137131851837,-1.1462731366195418,3.051665244524586,0.34948593750000034,0.125,0.5625,0.3,1.686702170048901,1.1675005497462956,-0.0003219976876855795,-0.0003515658308982596,-2.9213783195789515e-08,-0.00026452273618576903,1.0333760374365476e-06,5.467895289209194e-10,0.0005721542581900631,-2.2295999728166724e-06,-5.062940084993289e-09,-2.0241383651509533e-12,0.38327340545946603,-3.708791208791209,0.4001823232394621,0.3712384870464337,0.9043872705953967
SN,15,0.9911499999999993,0.13333333333333333,0.35594080561479674,0.3834186819420461,0.45785299680887875,0.589876870229513,0.834413718112978,1.7546616586650288,3.495803035434788,0.40360622222222203,0.06666666666666667,0.6,0.3,2.5391583956694954,2.2404505618380957,-0.00018540483210728842,0.0017359014748485888,2.9103434565161798e-06,0.022042399814864187,-1.4027335938627119e-05,-3.842614289255885e-08,0.003301505205928772,0.0002730778179798009,-2.5350606550104923e-07,-5.27721831189286e-10,1.3913544167285883,-3.769230769230769,0.5534730467907262,0.6199284388193035,0.8363692961070175
SN,6,0.36320000000000086,0.3333333333333333,0.05521624461975141,0.3828258662877061,0.7104354879556606,0.9407015853341366,0.9762806341336545,-1.8649641485980935,1.1276194732979512,0.26442222222222317,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.6916154451783594,0.6633884312605988,-1.0398079152819118e-05,4.823885795432318e-05,5.297966176601635e-07,-9.803725031952728,0.00048265334013613707,8.698999972379727e-06,2299.2483459684922,-62.58519051773441,0.0020586135264121716,5.5482571309906896e-05,0.5935904500604633,-6.25,0.3220973853769489,0.0619788004126073,0.911772632678348
SN,17,1.2160499999999992,0.35294117647058826,0.1152004238141071,0.26191348200501474,0.35264389615498376,0.38380944890445273,0.5164488635636079,-0.5439905272435186,5.138239864156578,0.5379397923875435,0.11764705882352941,0.4117647058823529,0.23333333333333334,23.27727847680984,7.901121335190724,-0.0004809771415803499,-0.0006601088050392273,-1.5310914066246474e-07,-0.000896949372111348,5.149116370478753e-07,4.688637773419696e-10,-0.0018280971611037951,2.4731038989499623e-07,1.9373257202036506e-09,7.284641588357423e-13,-0.09012786313422506,-3.657142857142857,0.6647546930347803,1.0934689653709047,0.7081241702703773
SN,5,0.43430000000000213,0.2,0.32446285622273535,0.567809998389787,0.8111571405568385,0.8819732128480241,0.9527892851392098,-1.7670977844259035,2.7565978411911036,0.28934400000000055,0.2,0.6,0.1,1.4762814252739722,1.4373036302537279,0.02681115293747873,0.6737060511802133,-0.04727769151668099,-18588.511654276015,-1164.5323376838076,127.65781497228194,-6702359.4161383305,-1200153.7815134588,-29081.17595071237,6404.099239857808,0.2642672862308169,-8.0,0.3708324311599526,-0.7116608202960751,0.8690652034168683
HPM,48,0.14329999999999998,0.2708333333333333,0.10138191165194323,0.2238427976621858,0.3633332227610274,0.507792961950816,0.778777436887425,1.513558439438624,0.8013959575393589,0.044825260416666644,0.5833333333333334,0.4166666666666667,0.4,0.5577487434191092,0.28267308233233096,-0.00017372484695310673,-0.00017516527701553849,3.2101135245187537e-07,8.31184599259634e-06,6.963555532622181e-07,-5.189231089393914e-09,4.6214836194334764e-05,-7.877458441169828e-06,-6.998117027695041e-09,1.3747006851727962e-10,-0.9549750952631131,-3.201449275362319,0.0608373799902495,0.585779773488153,0.743927670682337
SN,25,1.7736,0.2,0.0687631851491699,0.18969142465141306,0.25809185781287064,0.43468891592876796,0.7745329757027332,5.4939776721101055,9.637581107770949,0.43343072000000005,0.12,0.48,0.4,250.6517761614645,2.96811521703389,-0.0013160745525796886,-0.001133071850692663,8.173847738804841e-07,-0.00277530272731999,3.7405649635905894e-06,7.853610035695835e-09,0.0019483523178904037,-3.8236746802984915e-05,3.4766439791556583e-08,1.460151427774913e-10,-1.3405656018834278,-3.4150197628458496,0.6944232317302371,-0.012469678797337125,0.38661555568315503
GRB,18,1.0244999999999997,0.3888888888888889,0.018486160166532286,0.07897505287845608,0.2162853881927442,0.5095661556693496,0.9413731529257399,-0.679383461038765,3.900135233888747,0.5073543209876549,0.2222222222222222,0.5555555555555556,0.3333333333333333,19.841564980967945,15.947546165111754,-0.00022835951007222263,-0.0003207590849331115,-7.015553169033692e-07,0.000845122744555813,-1.5963334872491214e-06,-1.435182777670992e-09,0.0007316894365287766,-1.9371102400484024e-06,-1.2481067417172978e-09,2.7975956811478417e-13,-0.5318897155530984,-3.6125,0.6261480403999776,0.7298566413238824,0.7287696101097265
SN,10,0.8175999999999988,0.3,0.2525544658285658,0.3698783720329917,0.535550679362534,0.7349897428599075,0.9360201777518214,-0.3973614955304212,9.525951911445262,0.4532159999999994,0.0,0.5,0.16666666666666666,1.1925590896616092,1.0989329172035,-0.004814102309090524,-0.0034681972368977715,0.010069154411959281,-1.8670586164978287,0.13596573886617785,0.025144143160152423,-5.720230959242135,1.685416673410976,0.05190595991268785,-0.01427055595872316,0.9157628731175319,-4.339285714285714,0.5574543405318297,0.18652697753522776,0.8969433398657263
SN?,5,0.9017,0.2,0.15903645300699426,0.2783137927622402,0.39759113251748573,0.6234944578234285,0.8493977831293715,2.6462913099400804,1.738491172772783,0.5071439999999996,0.2,0.2,0.03333333333333333,1.0835311605717457,0.8914871223922608,-0.0007884271121847557,-10.62660219801183,-0.009425694770164595,-1020900.0112561672,776.2075195868041,1.0328221032217253,-983032.0744338473,693.7568079410147,1.0572016620051503,6.487793638641885e-05,1.5943604299222438,-8.0,0.7081336363992321,1.8017759039822159,0.8762486538299912
Unknown,49,1.1676000000000002,0.2857142857142857,0.0545498708163105,0.08657581898011601,0.13730763552954323,0.21130482571695744,0.4988858078417007,0.6207154635484455,7.464733349790304,0.37397276134943747,0.10204081632653061,0.5306122448979592,0.5666666666666667,15.939477096637301,7.939888169719534,-0.00039202068287524423,-4.444535425554069e-05,3.0611662436761513e-07,-0.00019852138116130386,1.6456802962731936e-06,7.979809726965549e-10,-6.79697725589028e-05,1.4726504824133852e-06,3.1268464576460746e-10,-1.9292023829017658e-13,-0.18055919939021908,-3.1970397779833486,0.5086662615568861,0.36919310513159204,0.6451061875839926
SN?,7,0.7472500000000011,0.14285714285714285,0.20333028523333208,0.3647788055301691,0.5978337768017049,0.8308887480732406,0.9386216049490813,-1.5760219214263484,5.7280740305115145,0.481436734693878,0.14285714285714285,0.5714285714285714,0.13333333333333333,6.945111566183602,6.618042775686516,0.020926622649887622,0.02263736298334124,-0.0002023881707222373,3.5665473803719987,0.2522151657771024,-0.010159803594082676,6.5410027330694325,-0.745959215922637,-0.024837645981481214,0.0014106913688410687,-0.13994783178215897,-5.4,0.5688139498322894,0.8290544331364919,0.8479087290083429
SN,10,1.183250000000001,0.3,0.08141491061234489,0.19211317649023973,0.20304681193294277,0.2577989250162861,0.4488699334321029,0.9388333482265656,2.983726422586099,0.47685600000000006,0.2,0.5,0.16666666666666666,10.618111058118203,6.610489898120901,-0.0007383826887447132,0.011515183353431612,8.577160838326127e-06,-0.1151914150943179,0.0003766914567572631,2.791772141225699e-07,145.19217659618965,-0.8763693377521458,0.001421040111059892,1.2542101947993263e-06,0.2795230919618916,-4.339285714285714,0.6438167627516393,0.8421483662387534,0.715145220999094
SN,12,0.9361500000000014,0.4166666666666667,0.1256829376752273,0.3467188852668377,0.622946181436302,0.7879629579249177,0.821021687848689,-1.6143348766073342,3.2044409672078915,0.5897333333333338,0.0,0.6666666666666666,0.26666666666666666,5.507197399211368,4.379878674176574,0.03199966047074854,0.03224765509366323,0.00017255505428776023,2.585187298352481,0.00017251591538333362,-0.00425025169030784,2.6001233736262623,0.0023930538509501914,-0.004278660014830934,-3.6968498117585174e-06,0.10872840524290793,-4.033333333333333,0.6904120258617644,2.2656333794910526,0.8761938345652576
SN,33,1.3506,0.3939393939393939,0.3043806189973237,0.4124564786558465,0.4818194644739785,0.6169414792384348,0.7807554565544136,-1.4648866928044308,3.3002351245928883,0.7236277318640955,0.06060606060606061,0.6060606060606061,0.6,20.66207224935875,9.55614345143021,-0.0003822229795409042,0.0001559737216367709,8.446939127499571e-07,-0.0002274808759622382,9.656577263084543e-07,2.9627958811908095e-10,0.000381291822123139,2.182427495026592e-06,-3.800782769553279e-10,-7.782183957414307e-13,0.12661814888654715,-3.303225806451613,0.8198292212105872,2.426908603701333,0.8123126813839969
AGN?,40,0.9548000000000005,0.175,0.19205927707827955,0.3113951158191817,0.4345268499852465,0.5503599726296022,0.6901565790822263,0.9556103395837776,10.71546454798794,0.32847050000000066,0.1,0.45,0.4666666666666667,4.648690234552287,2.057413544406056,-3.72743292762212e-05,-3.58016517684534e-05,5.317706551567345e-09,-0.0026054891229597634,7.998087808850232e-06,1.2926366816526814e-08,-0.0018033252942882025,7.879563569087487e-06,5.131732162711815e-09,-7.860374327626053e-12,0.9068461179516328,-3.245376955903272,0.43856682205823166,-0.28050117809918734,0.7851244239873144
SN,57,1.3223000000000003,0.3508771929824561,0.036007481648216245,0.07000729100138615,0.0838196254383664,0.13364776972174863,0.33708877724280495,-0.00957593747897656,16.64150011575015,0.4935371498922752,0.14035087719298245,0.47368421052631576,0.5,41.34479161692069,22.277156079424525,-0.00039438734670717393,-0.0004304324929831129,-8.868482919997517e-08,-0.00017434947589771663,-3.1756056289457735e-07,-2.7420606542503076e-10,-0.0003212299690569002,-7.113172170155508e-07,-2.9224757040430527e-12,2.9837047626026024e-13,-0.5059215933406365,-3.1676767676767676,0.62839020690199,0.7714702129243882,0.6262727403113428
SN,6,0.7913499999999996,0.3333333333333333,0.2259062819822512,0.39257676396915153,0.5592472459560517,0.7253007505116541,0.8901203002046617,-0.9042372286964442,2.6859539969535846,0.5181333333333331,0.0,0.6666666666666666,0.13333333333333333,1.135962856909445,0.9513003900630216,0.03899683304317543,4.048626824057566,-0.4023301681000692,-21.43558330328781,-0.6465837479890412,0.09369705473151496,57.30516157941037,-6.57227927574968,-0.3026954179844296,0.01988720803491061,0.9345894362563397,-6.25,0.6306473142731995,2.093602279272109,0.9371445922585868
SN/CV?,6,0.5371999999999986,0.3333333333333333,0.0029037533664942362,0.1486362263488763,0.2943686993312583,0.49293640109959413,0.7971745604398377,0.14037845293837137,3.686011662586225,0.3012555555555565,0.3333333333333333,0.3333333333333333,0.06666666666666667,4.728504959303973,3.947229308286097,0.01383439407553187,0.05961707956873665,-0.003271565302292362,14.04020277001626,1.3310864682619807,-0.0956524801832734,-42.72993209409164,-12.81801914357854,-0.544629800279767,0.05990165762852065,-0.8482840742650024,-6.25,0.3848321902682599,0.15403501389732252,0.7853417015134778
SN,6,0.3478999999999992,0.3333333333333333,0.10798257166604774,0.37586398103006724,0.6437453903940863,0.8519441638639715,0.9407776655455885,-1.7054728887614976,0.00019091185598795886,0.2318666666666669,0.3333333333333333,0.5,0.1,0.7394371934947501,0.6779559258405697,-0.00012313530924196804,-0.0001779134558841814,-2.213584689844243e-07,-0.00017415560700925094,-2.228347760721047e-07,-5.130977232606832e-12,0.001011758756073978,2.1583386784528544e-06,-2.195257465840825e-09,-2.9689894695758156e-12,0.5185377376787006,-6.25,0.28744462423221556,-0.39227415138564664,0.8855020684517854
SN?,5,1.1194999999999986,0.2,0.22462547030432528,0.3930945730325696,0.5615636757608135,0.7259772973505083,0.8903909189402036,4.525794809517691,2.0589507595457754,0.6685999999999993,0.2,0.6,0.1,0.9903372665396339,0.658045385648991,0.006916520875465514,6.426304344494965,-0.035416964788524664,62943.29116620868,297.5941463828619,-2.46311694834709,3729027700.458328,50498639.09534349,92867.15711554603,-1537.1369938745268,2.106432424516647,-8.0,0.9456573798157544,1.2250197211702873,0.9399474883513811
HPM,39,1.4306999999999999,0.10256410256410256,0.06658475391227775,0.18354304077991243,0.30216508257293684,0.47602549971340335,0.8653914735105674,12.109761904079999,8.811328670476094,0.22491439842209077,0.3076923076923077,0.46153846153846156,0.4666666666666667,8.185440747246801,1.3084496665791672,-0.0010390179779185714,-0.00026244638761144424,9.179381112063679e-07,-0.000323036721599449,-2.7053236671325934e-06,-2.7343475872765347e-09,-0.0015203163463793897,-3.513207120434191e-07,2.7917918639036214e-08,2.170002201695972e-11,2.3032907986142868,-3.2522522522522523,0.4053985055967535,-0.23383194345185032,0.6251895682476925
AGN,106,1.2585499999999996,0.2830188679245283,0.09492462977733673,0.1752513433786097,0.22821757633661435,0.3426041536581844,0.5635688026316933,0.24827175488956232,11.91292517006804,0.40491285154859413,0.08490566037735849,0.4811320754716981,0.4666666666666667,12.184000013858666,4.543910540759072,-0.0004618367320988638,-0.0007140615059785901,-2.6602731694657516e-07,-0.0007158713911158654,-2.1136938137700653e-07,2.899847778733671e-11,-0.0008448497536279844,-1.5158061008763856e-07,3.5345511214414037e-10,1.2782357917421916e-13,0.16961730628599928,-3.0876587005227782,0.5209813874619335,0.40243765252886354,0.7096449221671336
AGN,93,1.1374999999999993,0.3010752688172043,0.05265266351920911,0.14536102695681985,0.25902406669985495,0.3641294670016309,0.5579392290757919,0.5320730384894556,13.276646947715918,0.35333721817551084,0.1935483870967742,0.5268817204301075,0.5666666666666667,6.262731687606785,3.6195799520046767,0.00027287879566565066,0.00018057467003692833,8.605903358673237e-07,0.0003176866995026419,8.939198081523986e-07,-2.8655250558134424e-10,0.0003685415905484757,2.034650525927432e-06,-3.5910090911454115e-10,-1.2908828563870413e-12,0.658566111081505,-3.1003663003663005,0.46388869314559805,0.48677289192702633,0.7726640632415348
SN,21,1.5648499999999999,0.3333333333333333,0.05602096426465057,0.11964353634545473,0.16056853613183242,0.5137772870831544,0.9352858006825395,2.5559213058544894,2.5600234054332978,0.5283909297052155,0.19047619047619047,0.38095238095238093,0.26666666666666666,5.3738230143834835,5.210120110685419,-0.0018470079376831496,0.012332394962118425,1.3660293969276264e-05,-0.06603514764833458,0.0006450660493666419,6.388901138693874e-07,-0.448756370397026,0.007760632917313364,-3.601202408549573e-05,-3.940400581837467e-08,1.1625054824738972,-3.508771929824561,0.7356732110633025,5.1917572322982055,0.7911775366885454
SN?,16,0.7720500000000001,0.3125,0.07188040036449118,0.13207043857114087,0.2087895624442764,0.3625766086972766,0.6288857794475523,0.4733663452224386,1.919877039038636,0.2909914062499994,0.25,0.4375,0.23333333333333334,5.615697500612386,2.97098236140467,-4.0782660602140525e-06,-1.3280971355248936e-05,3.187393713842442e-08,0.0003322212282128312,5.5902948708779944e-09,-3.016982587648516e-10,0.000469885942743347,-7.949571036258069e-07,-3.9468160161689064e-10,4.820107358823577e-13,-0.4521882711328576,-3.708791208791209,0.38900716397644886,0.07946195223267492,0.6818402942910434
SN?,11,0.4206000000000003,0.2727272727272727,0.05834447230350497,0.20766878926328033,0.35243593305174875,0.5154386152546921,0.7194695474578935,-0.009208599510031057,3.2085068091926128,0.17982479338842985,0.2727272727272727,0.45454545454545453,0.16666666666666666,1.8960096188517137,1.4088866908868223,4.1151675895971685e-06,0.002359169064974468,1.356801706632127e-06,0.06058512582997088,-0.00011732403491117011,-7.80096893129222e-08,-14.289516308432018,0.06676045059282547,-8.559162166045932e-05,-6.434594051241007e-08,0.07264114526160652,-4.166666666666667,0.24209498999735235,-0.05229324471011807,0.7669254020264802
HPM,17,0.36214999999999975,0.29411764705882354,0.2662772502520104,0.36521174569822007,0.4771107992569566,0.5857447857862894,0.8105248054518858,-0.34811859792542554,0.9652885463833085,0.1555169550173006,0.058823529411764705,0.47058823529411764,0.26666666666666666,1.0936303241481051,0.6427502161443933,-0.0001884235522328878,-0.0001694492257443909,3.574136676546133e-07,0.0010686355407435724,2.7074639140367664e-06,-5.647712293431548e-09,0.001044708010303143,1.2139294750738482e-06,-6.0757931139209355e-09,3.833905117973294e-12,0.3024029804167376,-3.657142857142857,0.19078062297555545,0.3265971934309935,0.8560570190939363
HPM,43,0.02815000000000012,0.3488372093023256,0.12177169188084162,0.2715008121711088,0.46907240678216255,0.6081378223165606,0.8094393243749569,-0.40792771364643743,0.37516935792311584,0.011435045970794954,1.0,0.5581395348837209,0.6333333333333333,0.07551472117346521,0.0455866187444021,0.00011868557581533672,0.0001260600067884985,8.017286585759152e-07,0.00013636521552064316,7.462931441445622e-07,-1.6680273238037873e-09,0.0001319622059408269,6.528248989451936e-06,-9.034596167435826e-09,-6.391148368044607e-10,0.4495112128853137,-3.226829268292683,0.014397741148045165,0.08660279485001131,0.8064831650444978
SN,28,1.1849500000000006,0.42857142857142855,0.14233719983595328,0.2509104961614812,0.4584996838951479,0.8402163572390698,0.8984196826889916,-1.6079760424436387,3.4383751944780068,0.7612701530612241,0.07142857142857142,0.5,0.4666666666666667,11.195943459820715,9.084971738107829,0.00034054138182062116,0.00044440892913227923,7.87422285250627e-07,-0.0006223617306084909,1.3482853978253433e-06,9.822128003760968e-10,0.0006775247744220021,3.6704023550276825e-06,-1.013724080570813e-09,-1.992337290466318e-12,-0.021582556016399305,-3.3646153846153846,0.8504596848735616,2.105271861025938,0.796873008460768
SN,24,1.3215000000000003,0.16666666666666666,0.12457132451648738,0.3241365325850192,0.5065759456408665,0.5478160905469963,0.9706136418664687,0.2967779942694704,1.600273072032325,0.697511111111111,0.0,0.5,0.4,1.892512352560775,1.8466299250822242,0.08783587598703442,0.06513275615644883,0.0020110027463840613,0.16930708132322553,0.009883119483344825,-0.0007287684366892563,0.14460551776611613,-0.02781856119049102,-0.0023292784271694727,0.00019362489983100858,1.2471204441181694,-3.435064935064935,0.8693668768153198,8.78750489706626,0.8970279910592174
SN,23,0.6866499999999984,0.21739130434782608,0.05146986620564408,0.1754215838119664,0.38688619992556644,0.6136336405845941,0.7844569595590534,0.7780170619557714,3.6400285313340093,0.2359054820415864,0.30434782608695654,0.43478260869565216,0.3333333333333333,2.6610022854654076,1.1644829470636655,0.0019954218496933615,-0.0004080877065883494,7.229402020234352e-06,0.025909642540836504,0.0005057828889477442,-1.564847701646149e-06,0.026194035934243885,0.0005238785105489099,-1.3610922582379545e-06,-6.991310987534751e-10,0.7482572789894749,-3.4571428571428573,0.3283092953286723,0.4712885986381434,0.7463808041180502
SN?,22,1.0658999999999992,0.36363636363636365,0.15987347487017595,0.2934126945995934,0.3834563106175863,0.5248756065912271,0.8348000892896142,-0.7928694307602133,3.6550126042056976,0.48789834710743807,0.13636363636363635,0.36363636363636365,0.26666666666666666,15.398477458349653,6.560303978854501,-3.0927167183294436e-06,0.0003780575026341426,4.30812271202937e-07,0.0006166076301795104,2.3669003854231596e-07,-1.8887518724673706e-10,0.0005374838077067385,4.815580603283753e-09,3.4738214421784413e-12,1.6524133886846203e-13,0.003092909198360882,-3.481578947368421,0.5948233954683831,0.342254142756961,0.737771662446644
SN?,16,1.1812500000000004,0.3125,0.13741975508735374,0.2821466097923158,0.38501689254235255,0.4452756985892921,0.5796648874434546,-0.9988276330793902,3.6913085838464523,0.5769609374999995,0.0,0.625,0.3333333333333333,12.820638408908195,6.17470075443115,-0.0006260446742856335,-0.0007081238870045655,-6.940302336460726e-08,0.0006340054985069952,5.27469821312093e-06,2.6950938530570747e-09,-0.000657859256574431,1.3390231206315638e-05,1.8894133258408232e-08,6.6436076468575635e-12,-0.01856538639283674,-3.708791208791209,0.6812786291232099,0.6480775582546267,0.7736265893905504
SN,22,1.3829000000000011,0.4090909090909091,0.04814297427842121,0.10914274746326932,0.32265108978994445,0.721655756255989,0.9470224584251772,-0.8694472348156377,4.465794618367407,0.6618619834710749,0.13636363636363635,0.5454545454545454,0.4,9.663883756170172,9.54082399592084,0.002893388982222121,0.03637453610489495,-5.1849387017141314e-05,0.037848185639313095,-3.0518890555563566e-05,-3.412790647059008e-08,-0.017111841087824372,-0.002236757016008192,-2.0864901125504296e-05,3.50660130457552e-08,0.29881636664973854,-3.481578947368421,0.8306465293953484,3.1492799161552303,0.7577935196950749
AGN,13,0.8423999999999996,0.3076923076923077,0.19140376147087942,0.4405278128125238,0.6276298252105692,0.764888395410469,0.9556574243882302,-1.2108623548358155,8.602299286662024,0.5335289940828409,0.07692307692307693,0.38461538461538464,0.16666666666666666,1.9457779023394643,1.9445574011628355,-0.0003142569416570308,-0.0007411202546638386,-8.837279070193474e-07,-0.0005659278300886391,-1.2431141632412587e-06,-3.0411213708064275e-10,-0.0015343026744510744,-2.263439211655365e-06,1.4389145820756824e-09,1.2531375045912078e-12,0.5821587433364647,-3.9272727272727272,0.6246209683500578,0.18502188033084457,0.9048925230804018
HPM,60,0.1399499999999998,0.18333333333333332,0.1720780236220922,0.2585744565057866,0.34073809885415235,0.4247747464429701,0.6644060976316252,9.635707847470774,1.0634025406183603,0.02303399999999991,0.9,0.5166666666666667,0.5666666666666667,0.33365384451112423,0.08938303293832858,7.905427076750849e-05,0.0001637002770940881,5.755621900171249e-07,0.00025488597975509877,-1.4719610083747834e-07,-4.3690623848229035e-09,0.00032498023202052714,6.948344492629619e-07,-1.3458563175236457e-08,-4.4968063202551026e-11,1.6636906405588785,-3.158802177858439,0.03552357930221389,-0.03578166664853996,0.6792814899613683
CV,27,1.5008,0.2222222222222222,0.10382095414598128,0.3299769668627291,0.5147130052802306,0.7584116774088226,0.908313989005923,-1.085784005959626,12.161885788415361,0.8263001371742112,0.037037037037037035,0.4444444444444444,0.4,12.341356829031149,11.51478039028474,-0.0006331481985347674,-0.0008615409407313159,-1.316035235450496e-07,0.005305419451846312,2.1032741693790137e-05,8.774312075987587e-09,0.0006093415217593198,5.467083277925405e-05,9.134518320597487e-08,3.1825538978935075e-11,0.31784439125785435,-3.38,0.9686974793629933,2.9489488177843226,0.795242903204702
SN,16,0.70655,0.3125,0.08361012160725807,0.12074672313356159,0.13560697332350122,0.26902645553077636,0.6773402007034063,1.1493001970665437,4.186324042274198,0.23372499999999974,0.1875,0.5,0.26666666666666666,4.248151629648562,3.0794105134315,-0.0016424751096321326,-0.0040182369888868055,0.0009865730799309348,-0.00135796096278356,0.001079093344285829,-7.830936331608647e-06,-0.005352283880672639,0.001658784692818956,9.043114577466226e-06,-1.1348827662889347e-06,-0.0327122776814611,-3.708791208791209,0.3361260001844546,0.1207164891304518,0.6732291920194017
SN,16,1.1248500000000003,0.1875,0.39884787548371686,0.5771499698994574,0.6121653409560299,0.6759868667264481,0.8454143074013578,1.7508017736018022,4.601742704893595,0.46281250000000007,0.0,0.5,0.26666666666666666,3.6424266061278483,3.0821094720734843,-0.00197110347542121,0.011058065409099305,1.8954120581910378e-05,-0.07378874189555391,0.000812740610486948,1.2239491422605467e-06,-0.24006212430384885,0.004383977206955755,-1.980980342944909e-05,-3.5116866785180596e-08,1.1500337675771455,-3.708791208791209,0.5930157556928822,0.9154228120836739,0.8664325018146657
AGN,41,1.0792000000000002,0.21951219512195122,0.15160597146451948,0.22731145780125236,0.483606330636347,0.6737593923068949,0.9012175019971786,0.9958415861757,10.070233484430375,0.3608416418798328,0.0975609756097561,0.4634146341463415,0.5333333333333333,4.42125705087959,2.061963433690682,-0.0009171014941357395,-0.0018301396399501154,-6.059247734584428e-07,-0.0009106390604873785,8.178206924369622e-06,4.642107434530052e-09,-0.0026483794623423412,1.4729143118683716e-05,5.2642509967345126e-08,2.4694509691612976e-11,0.9580254116721277,-3.2388663967611335,0.47958444614875156,0.16675609296554467,0.7920334374278991
SN,41,1.2025000000000006,0.2682926829268293,0.09181045990008317,0.1444201354155581,0.23346676382360687,0.3339172986553676,0.4974110135613597,0.9805125618755715,11.722793290712112,0.38211838191552794,0.12195121951219512,0.5853658536585366,0.6,7.883825104030258,4.47015962893971,-0.0007216480246189848,-0.0003637596020613326,2.762803345365309e-07,-0.00040471256630003816,2.7526473057248883e-06,1.4303962607959287e-09,-0.00021882816996006988,2.6587096758105276e-06,8.206960652917205e-10,-2.753493086839378e-13,0.7482480957522094,-3.2388663967611335,0.5321850774138177,0.5975035671229625,0.713426707346665
AGN,58,1.0289000000000001,0.3620689655172414,0.05947949233243174,0.16523410619433224,0.3374809863480513,0.48769579768575017,0.8597087761694022,-0.07882697402657612,7.289634220776935,0.343440903686089,0.1724137931034483,0.5,0.43333333333333335,8.002217748433788,4.602090254078226,-0.00030478827903525785,-0.0003690955576481601,-5.4312528989686405e-08,-0.0004099527780343157,-2.5901484276686025e-07,-9.040771211421459e-11,-0.000375275091315766,-3.4326811150656705e-07,-2.48315748175277e-10,-5.237150436777492e-14,0.14272306344746644,-3.1646103896103894,0.43939492006323244,-0.12793662487929025,0.7514084885781122
HPM,154,0.3083999999999998,0.18831168831168832,0.1934364848332211,0.31781452968566903,0.4842997529563298,0.643011957797684,0.8436521724815413,5.714962426739864,2.888228220023196,0.07255703322651288,0.474025974025974,0.44155844155844154,0.5,0.6706937647437536,0.1625794391958635,-0.00011230805699104994,-9.767371523320908e-05,8.578157200864906e-08,-7.310828568385054e-05,4.89923549749005e-08,-7.795783421273308e-11,-4.016270742122513e-05,1.10349708823542e-07,-2.238481440563372e-10,-1.8795293131223052e-13,1.981306207378396,-3.0597333565702334,0.10018207032913441,0.6682883194997639,0.7352260623298025
Flare,5,2.1320500000000013,0.4,0.06744257779715149,0.11802451114501515,0.16860644449287873,0.48037902780804914,0.7921516111232201,-1.098689632326935,13.956515816825123,1.3756640000000004,0.2,0.4,0.06666666666666667,22.680997938738003,18.61119068996901,-0.0026491208293768238,-26.134026079922577,-0.038851882225797094,-3473554.2027163357,4426.596395245075,9.872219294377414,-3344708.3963085064,3956.3898653372135,10.105248229568575,0.0010394099305846053,0.5533382241864134,-8.0,1.7087992998008874,4.980169531820202,0.7863349483030104
